1.330234	1.342801	1.317962	1.272561	1.210620	1.127207	1.021583	0.876632	0.650482	0.322298	-0.079308	-0.414842	-0.633931	-0.724438	-0.719463	-0.555067	-0.082091	0.618401	0.981305	1.118678	1.139465	1.109451	1.044939	0.950309	0.819393	0.621467	0.304420	-0.184661	-0.717885	-1.018122	-1.186640	-1.291950	-1.366635	-1.417125	-1.452356	-1.476745	-1.493347	-1.502345	-1.512275	-1.518245	-1.520375	-1.523925	-1.527321
1.331925	1.342924	1.320612	1.274974	1.208501	1.124092	1.019158	0.870263	0.664668	0.337137	-0.064326	-0.416615	-0.633101	-0.729708	-0.725951	-0.569009	-0.091887	0.630126	0.985206	1.116474	1.138246	1.107529	1.047459	0.953208	0.821467	0.624122	0.312698	-0.209186	-0.712003	-1.022228	-1.186133	-1.290843	-1.363625	-1.416760	-1.452759	-1.477440	-1.493557	-1.502219	-1.510263	-1.515517	-1.521962	-1.525889	-1.529168
1.328577	1.342794	1.323686	1.276943	1.211467	1.133488	1.030468	0.889046	0.681977	0.361005	-0.039976	-0.404781	-0.631622	-0.729566	-0.719398	-0.570580	-0.080797	0.629070	1.009490	1.122988	1.140880	1.110268	1.047586	0.955870	0.814153	0.616064	0.302913	-0.214955	-0.724534	-1.027325	-1.194877	-1.293594	-1.369560	-1.418303	-1.454697	-1.477334	-1.493008	-1.504009	-1.510576	-1.517348	-1.520528	-1.525778	-1.527018
1.334411	1.338731	1.316255	1.264989	1.196434	1.113501	1.000877	0.847066	0.614460	0.260654	-0.139002	-0.471005	-0.651292	-0.737867	-0.708203	-0.515879	0.049769	0.663092	1.021121	1.127350	1.135907	1.097752	1.031964	0.935355	0.794871	0.569532	0.217130	-0.287683	-0.770494	-1.061500	-1.207376	-1.308323	-1.377669	-1.425930	-1.461155	-1.481637	-1.495429	-1.504826	-1.512808	-1.517600	-1.520402	-1.524799	-1.529735
1.332868	1.340684	1.310540	1.259707	1.193283	1.103159	0.990206	0.839819	0.608113	0.253659	-0.150519	-0.469044	-0.661099	-0.736637	-0.703535	-0.486039	0.065702	0.732332	1.026518	1.127738	1.136447	1.094760	1.029123	0.936825	0.793056	0.578803	0.235881	-0.313855	-0.768904	-1.057094	-1.209833	-1.309937	-1.380746	-1.427317	-1.461701	-1.482777	-1.497202	-1.505376	-1.514075	-1.519460	-1.520850	-1.527977	-1.529731
1.331904	1.337807	1.314213	1.260672	1.192281	1.104315	0.988947	0.835870	0.614459	0.263274	-0.144361	-0.469182	-0.666295	-0.740268	-0.712663	-0.509752	0.062935	0.731613	1.024661	1.127285	1.132022	1.091236	1.021797	0.922217	0.779290	0.552648	0.217221	-0.325531	-0.817496	-1.065273	-1.221966	-1.318210	-1.385487	-1.430973	-1.463436	-1.484649	-1.499953	-1.508682	-1.514247	-1.519785	-1.524225	-1.529467	-1.533529
1.326713	1.335336	1.308957	1.260878	1.191946	1.108423	0.995705	0.845212	0.620681	0.272460	-0.137115	-0.464285	-0.667337	-0.742303	-0.715729	-0.523135	0.028328	0.660857	1.009648	1.118444	1.129408	1.094085	1.033077	0.938149	0.798891	0.599403	0.275149	-0.244990	-0.732395	-1.047825	-1.204339	-1.303063	-1.376070	-1.427471	-1.458672	-1.482642	-1.500315	-1.510475	-1.517054	-1.522956	-1.523546	-1.532122	-1.532944
1.323316	1.333166	1.311616	1.266885	1.199081	1.116285	1.004641	0.860413	0.638874	0.315859	-0.091049	-0.438388	-0.648995	-0.736287	-0.717244	-0.538149	-0.056863	0.627539	1.005259	1.118306	1.132284	1.099802	1.031157	0.937380	0.808401	0.594823	0.272091	-0.282731	-0.749012	-1.037444	-1.204726	-1.305254	-1.377143	-1.428173	-1.463505	-1.486894	-1.502583	-1.511828	-1.518362	-1.524377	-1.528868	-1.533341	-1.535430
1.324974	1.332852	1.309486	1.257427	1.190968	1.110319	0.990129	0.838646	0.614724	0.286414	-0.128536	-0.460786	-0.659314	-0.741491	-0.719162	-0.507690	0.032042	0.742539	1.011734	1.114761	1.126993	1.090200	1.028994	0.924779	0.787760	0.563102	0.221478	-0.317743	-0.793513	-1.070403	-1.218726	-1.316738	-1.386212	-1.433758	-1.466400	-1.490527	-1.502512	-1.514282	-1.518200	-1.524779	-1.530812	-1.535127	-1.536258
1.323703	1.329814	1.302297	1.252262	1.186948	1.099106	0.984609	0.831896	0.588684	0.258015	-0.154015	-0.475820	-0.669511	-0.744242	-0.716935	-0.527575	-0.010705	0.670280	1.013096	1.118807	1.122855	1.086684	1.020500	0.923999	0.779290	0.576115	0.233543	-0.312728	-0.779338	-1.064670	-1.225389	-1.323306	-1.388107	-1.437323	-1.470335	-1.490810	-1.507578	-1.516382	-1.522116	-1.528032	-1.532925	-1.536541	-1.539490
1.323709	1.325950	1.302554	1.250315	1.183542	1.095182	0.981812	0.825930	0.573519	0.225922	-0.184350	-0.497356	-0.680444	-0.747561	-0.701034	-0.476778	0.120837	0.783633	1.035353	1.122917	1.121136	1.074439	1.008344	0.905395	0.754167	0.520691	0.131083	-0.431249	-0.870229	-1.106083	-1.243904	-1.335041	-1.402454	-1.444276	-1.474655	-1.494297	-1.508618	-1.517274	-1.523686	-1.528321	-1.532533	-1.536388	-1.540514
1.350063	1.347216	1.312773	1.258624	1.186256	1.095719	0.975577	0.802161	0.549322	0.157811	-0.235777	-0.533976	-0.683685	-0.736433	-0.666823	-0.396215	0.267559	0.845209	1.083213	1.149589	1.139407	1.091483	1.021387	0.911707	0.752997	0.518804	0.138119	-0.441282	-0.860055	-1.095497	-1.232821	-1.320004	-1.383096	-1.425146	-1.457789	-1.475891	-1.489015	-1.497061	-1.502039	-1.506370	-1.514924	-1.517108	-1.521545
1.348427	1.346874	1.318533	1.259585	1.186160	1.096941	0.972697	0.801213	0.544927	0.184800	-0.231165	-0.520067	-0.682501	-0.734552	-0.672335	-0.396534	0.280769	0.833560	1.078155	1.145520	1.138758	1.093461	1.018255	0.911720	0.748162	0.530701	0.132384	-0.437919	-0.871509	-1.098574	-1.231141	-1.318619	-1.385693	-1.427745	-1.457095	-1.476075	-1.488086	-1.499436	-1.503952	-1.510900	-1.513418	-1.518886	-1.523703
1.349036	1.343624	1.314891	1.258025	1.183177	1.091075	0.976292	0.808311	0.553210	0.188775	-0.222611	-0.516307	-0.678025	-0.727925	-0.668603	-0.388611	0.244799	0.819017	1.072891	1.145352	1.138286	1.090405	1.017657	0.912929	0.753782	0.515396	0.138991	-0.430953	-0.861851	-1.096898	-1.229834	-1.315628	-1.382692	-1.427432	-1.455375	-1.477639	-1.491013	-1.500443	-1.504720	-1.510340	-1.515422	-1.519208	-1.522381
1.344254	1.345062	1.311896	1.254947	1.182308	1.090077	0.971883	0.801141	0.539851	0.169508	-0.202478	-0.525489	-0.674970	-0.731140	-0.668329	-0.393181	0.206913	0.810986	1.081952	1.146963	1.137143	1.090556	1.017256	0.910651	0.750217	0.513528	0.127102	-0.426637	-0.868851	-1.092131	-1.234064	-1.322258	-1.385312	-1.428784	-1.458600	-1.479532	-1.491919	-1.502173	-1.506605	-1.513962	-1.515988	-1.521640	-1.522595
1.345358	1.342856	1.307807	1.251652	1.178739	1.088226	0.962704	0.786128	0.531640	0.162532	-0.238298	-0.527541	-0.684639	-0.735519	-0.674837	-0.406426	0.219705	0.855751	1.068936	1.139658	1.135756	1.089593	1.016128	0.902723	0.747364	0.514487	0.144557	-0.422422	-0.860587	-1.095789	-1.230756	-1.324313	-1.386759	-1.432134	-1.461674	-1.483037	-1.493952	-1.504048	-1.511060	-1.514915	-1.521626	-1.522606	-1.528972
1.335323	1.338710	1.313579	1.261917	1.189709	1.103062	0.990741	0.837647	0.581492	0.226547	-0.157941	-0.483925	-0.663383	-0.738725	-0.698401	-0.481680	0.086979	0.709096	1.037234	1.130563	1.137453	1.094368	1.028119	0.929249	0.785942	0.563224	0.208710	-0.323382	-0.794949	-1.069851	-1.221955	-1.315229	-1.382310	-1.429848	-1.461102	-1.483230	-1.498246	-1.507437	-1.513269	-1.519236	-1.523374	-1.526449	-1.529536
1.336100	1.339624	1.311963	1.263014	1.194610	1.105989	0.995734	0.841198	0.603935	0.262760	-0.159482	-0.458464	-0.661686	-0.733943	-0.696682	-0.493020	0.063192	0.750411	1.031567	1.130225	1.136470	1.097037	1.025909	0.932469	0.786405	0.569959	0.225472	-0.309320	-0.795331	-1.053475	-1.212530	-1.311409	-1.379863	-1.428327	-1.463564	-1.484187	-1.498855	-1.508833	-1.516014	-1.519506	-1.524623	-1.530450	-1.534277
1.332622	1.337002	1.310814	1.262465	1.190909	1.104020	0.993462	0.839729	0.606643	0.250455	-0.146739	-0.467989	-0.662359	-0.736028	-0.701761	-0.483826	0.069770	0.746262	1.027568	1.130131	1.136546	1.093512	1.027221	0.928656	0.786370	0.564820	0.213329	-0.314923	-0.797193	-1.072017	-1.219287	-1.318053	-1.383173	-1.431344	-1.462824	-1.485348	-1.499559	-1.510017	-1.515893	-1.522220	-1.523654	-1.532161	-1.531600
1.332899	1.338745	1.312347	1.261186	1.192420	1.102446	0.984974	0.828038	0.580700	0.229809	-0.186099	-0.499324	-0.677046	-0.737813	-0.693099	-0.449357	0.163250	0.739430	1.040537	1.134092	1.134193	1.089119	1.018318	0.921174	0.768442	0.542043	0.189976	-0.377409	-0.818661	-1.087646	-1.227398	-1.319319	-1.387728	-1.432434	-1.465803	-1.486735	-1.501464	-1.512083	-1.517119	-1.522397	-1.528223	-1.530635	-1.534804
1.337895	1.341431	1.313442	1.256073	1.187264	1.099556	0.983946	0.832822	0.575607	0.221417	-0.183480	-0.496168	-0.669066	-0.733195	-0.687683	-0.448644	0.162456	0.817750	1.059362	1.139424	1.135474	1.091450	1.021260	0.916002	0.768910	0.549199	0.194995	-0.384092	-0.837507	-1.087030	-1.226385	-1.318312	-1.384387	-1.430476	-1.463778	-1.485559	-1.497725	-1.507634	-1.516464	-1.521251	-1.523831	-1.532144	-1.533429
1.342331	1.341844	1.313733	1.258154	1.189892	1.101181	0.986294	0.820961	0.582593	0.220968	-0.165509	-0.498804	-0.669585	-0.737436	-0.690920	-0.470745	0.138829	0.784707	1.054407	1.136748	1.136542	1.092074	1.025361	0.922722	0.768138	0.536054	0.158954	-0.395992	-0.838460	-1.082309	-1.227014	-1.318804	-1.382167	-1.431574	-1.464315	-1.484320	-1.497723	-1.505143	-1.513619	-1.518962	-1.522221	-1.527589	-1.529470
1.345867	1.340180	1.301401	1.241487	1.169334	1.080936	0.947114	0.759902	0.472237	0.091509	-0.302370	-0.571112	-0.701965	-0.732058	-0.642941	-0.322705	0.411579	0.858029	1.092779	1.146722	1.129276	1.078123	0.997397	0.881479	0.715166	0.462538	0.026505	-0.500668	-0.918694	-1.134676	-1.256523	-1.340124	-1.398333	-1.440073	-1.466584	-1.486833	-1.497929	-1.507858	-1.513877	-1.518030	-1.521005	-1.523137	-1.531355
1.344966	1.340419	1.303931	1.246271	1.171863	1.070819	0.938852	0.750477	0.474222	0.099297	-0.303553	-0.568534	-0.696739	-0.722643	-0.624958	-0.279230	0.381400	0.900513	1.099708	1.150223	1.132510	1.073504	0.997581	0.878419	0.708529	0.443837	-0.002273	-0.565991	-0.934345	-1.143999	-1.259952	-1.340259	-1.398044	-1.439072	-1.466661	-1.486178	-1.499247	-1.505105	-1.511076	-1.515952	-1.519918	-1.523639	-1.528984
1.349060	1.337079	1.301459	1.239658	1.164146	1.070236	0.935408	0.755797	0.451817	0.069340	-0.319952	-0.578579	-0.702807	-0.722540	-0.612681	-0.230288	0.415465	0.910847	1.097627	1.149895	1.131083	1.081391	1.006228	0.889506	0.717706	0.459511	0.037177	-0.512810	-0.907671	-1.125941	-1.248641	-1.336606	-1.397615	-1.437914	-1.464660	-1.483535	-1.494294	-1.501612	-1.508625	-1.515023	-1.519791	-1.523588	-1.525745
1.343362	1.338477	1.299164	1.241270	1.167548	1.073477	0.952906	0.764891	0.494164	0.118209	-0.274429	-0.557252	-0.691425	-0.729371	-0.656027	-0.314130	0.357045	0.906104	1.083109	1.146063	1.134964	1.083439	1.011692	0.896109	0.733288	0.492472	0.081502	-0.479940	-0.878262	-1.105213	-1.237903	-1.329374	-1.389756	-1.434787	-1.464449	-1.483019	-1.497103	-1.504359	-1.510838	-1.516490	-1.521702	-1.524511	-1.530436
1.340239	1.339810	1.309332	1.255879	1.180714	1.087919	0.975330	0.809075	0.549429	0.196427	-0.201686	-0.508910	-0.672017	-0.731320	-0.675183	-0.418617	0.194017	0.798512	1.060388	1.141908	1.135078	1.089351	1.017457	0.913200	0.756921	0.535811	0.156872	-0.394804	-0.844137	-1.100061	-1.234461	-1.324542	-1.385661	-1.431023	-1.463762	-1.484187	-1.496556	-1.505067	-1.512255	-1.517149	-1.521401	-1.524871	-1.529744
1.337219	1.335772	1.306123	1.249622	1.180065	1.088200	0.968673	0.803725	0.553849	0.178365	-0.221715	-0.516321	-0.679747	-0.732459	-0.679217	-0.409139	0.220464	0.794984	1.058447	1.135620	1.132354	1.087371	1.016179	0.909953	0.760274	0.519809	0.156042	-0.390914	-0.847005	-1.099962	-1.238077	-1.323058	-1.388245	-1.434427	-1.465518	-1.485373	-1.498592	-1.506996	-1.515543	-1.519940	-1.522909	-1.526427	-1.533849
1.335522	1.329495	1.297663	1.243654	1.166098	1.076481	0.957315	0.781949	0.513181	0.143246	-0.243389	-0.539065	-0.697582	-0.741372	-0.662300	-0.342186	0.329910	0.870117	1.072763	1.134599	1.123183	1.072053	0.995815	0.883825	0.715447	0.451470	0.032909	-0.530455	-0.928623	-1.131076	-1.263413	-1.343939	-1.402647	-1.443478	-1.473626	-1.493714	-1.506113	-1.512937	-1.520082	-1.525549	-1.528125	-1.533966	-1.533369
1.335009	1.328553	1.284492	1.226227	1.151977	1.057326	0.932540	0.747670	0.463299	0.058817	-0.319321	-0.572218	-0.705657	-0.736648	-0.646131	-0.288642	0.376515	0.901416	1.087030	1.137929	1.117716	1.068331	0.983794	0.864983	0.699893	0.432117	0.007362	-0.571948	-0.943416	-1.150675	-1.269356	-1.349552	-1.409107	-1.450440	-1.477084	-1.495473	-1.509263	-1.514958	-1.521670	-1.526489	-1.530962	-1.534192	-1.537945
1.332474	1.322307	1.280178	1.220911	1.144789	1.052443	0.915790	0.719627	0.439598	0.039683	-0.332459	-0.587613	-0.716488	-0.738354	-0.629046	-0.278832	0.420233	0.887283	1.087620	1.134030	1.110659	1.059040	0.976985	0.863082	0.682529	0.426019	-0.008330	-0.559806	-0.944086	-1.157076	-1.271926	-1.354744	-1.409652	-1.451099	-1.478119	-1.497201	-1.510148	-1.515889	-1.522384	-1.527495	-1.531643	-1.535284	-1.542253
1.328437	1.320233	1.278732	1.218012	1.140834	1.045411	0.913548	0.723016	0.440019	0.057334	-0.321183	-0.595667	-0.721436	-0.741125	-0.636422	-0.256587	0.443429	0.887220	1.090468	1.130279	1.111925	1.057258	0.977425	0.859559	0.680480	0.414120	-0.029618	-0.590683	-0.961344	-1.151707	-1.274588	-1.354408	-1.412639	-1.455616	-1.481948	-1.501954	-1.511034	-1.519510	-1.525269	-1.530111	-1.531939	-1.539208	-1.542402
1.351770	1.348151	1.318578	1.258171	1.185765	1.098121	0.974858	0.813583	0.562670	0.181940	-0.230324	-0.510799	-0.675998	-0.722870	-0.655489	-0.388565	0.288730	0.853784	1.078224	1.151764	1.141509	1.095368	1.023538	0.913316	0.752301	0.507064	0.113533	-0.445779	-0.854360	-1.095175	-1.227085	-1.313773	-1.382334	-1.425402	-1.454520	-1.474860	-1.486956	-1.496814	-1.504076	-1.509347	-1.512667	-1.513945	-1.520094
1.347133	1.350264	1.314886	1.262512	1.190412	1.100564	0.983095	0.805090	0.559961	0.191252	-0.222904	-0.518625	-0.673244	-0.727958	-0.670579	-0.423635	0.255365	0.839982	1.073989	1.144414	1.139489	1.091809	1.021347	0.922017	0.759936	0.518669	0.135806	-0.437606	-0.864795	-1.096302	-1.228915	-1.318969	-1.380776	-1.425910	-1.455111	-1.476126	-1.489348	-1.499203	-1.506259	-1.510457	-1.514940	-1.518366	-1.520468
1.349186	1.341911	1.308895	1.254455	1.185059	1.096660	0.973903	0.803829	0.535090	0.165276	-0.227091	-0.527095	-0.684648	-0.729517	-0.660352	-0.377493	0.260532	0.809578	1.072191	1.147231	1.136542	1.087332	1.014376	0.907436	0.742235	0.495592	0.080544	-0.457933	-0.872820	-1.115229	-1.240622	-1.326906	-1.390072	-1.429994	-1.459880	-1.480221	-1.492687	-1.500656	-1.506007	-1.512878	-1.515537	-1.520843	-1.523498
1.343692	1.339090	1.308126	1.250879	1.180323	1.084091	0.967218	0.793557	0.524461	0.164432	-0.227259	-0.518067	-0.679893	-0.736558	-0.677133	-0.440251	0.224317	0.839001	1.070668	1.141647	1.134091	1.087427	1.012560	0.902855	0.745885	0.499414	0.109671	-0.469162	-0.888630	-1.111531	-1.242129	-1.331876	-1.390712	-1.433654	-1.463705	-1.483180	-1.498008	-1.505511	-1.509572	-1.516971	-1.524497	-1.527225	-1.529091
1.338274	1.334720	1.300087	1.240059	1.167747	1.076770	0.955678	0.778281	0.514292	0.137864	-0.261101	-0.546671	-0.697293	-0.744163	-0.676696	-0.393711	0.268724	0.833852	1.074931	1.136087	1.125767	1.078828	1.001966	0.892320	0.731639	0.493583	0.061769	-0.457254	-0.893322	-1.111786	-1.249298	-1.335902	-1.396822	-1.439670	-1.473192	-1.489804	-1.502126	-1.510953	-1.517061	-1.524267	-1.527331	-1.531500	-1.532685
1.337924	1.327771	1.293157	1.237555	1.163551	1.068329	0.943576	0.775423	0.493047	0.122405	-0.282937	-0.557738	-0.701432	-0.739655	-0.666322	-0.335931	0.302170	0.859604	1.076484	1.135995	1.122412	1.072838	0.995925	0.885744	0.710723	0.471657	0.023934	-0.524336	-0.917374	-1.129312	-1.258144	-1.341332	-1.404337	-1.445309	-1.474478	-1.494118	-1.506530	-1.515736	-1.519893	-1.526995	-1.528539	-1.535022	-1.540306
1.332081	1.328634	1.293693	1.238391	1.165543	1.072659	0.943363	0.775796	0.502165	0.151577	-0.252473	-0.539582	-0.698411	-0.745544	-0.672927	-0.396888	0.265080	0.850651	1.066978	1.132541	1.121884	1.071581	0.997962	0.886890	0.719075	0.468676	0.061299	-0.501302	-0.912182	-1.124479	-1.256858	-1.344142	-1.403489	-1.449297	-1.479343	-1.496079	-1.509991	-1.518355	-1.523503	-1.529062	-1.531869	-1.539034	-1.542838
1.331343	1.328093	1.291942	1.232920	1.160953	1.064740	0.943874	0.760871	0.506898	0.107535	-0.281228	-0.554409	-0.701303	-0.751003	-0.670380	-0.386993	0.279621	0.806626	1.068399	1.131122	1.117755	1.066534	0.989427	0.878546	0.713327	0.453673	0.039111	-0.516299	-0.925179	-1.136867	-1.260053	-1.346061	-1.407078	-1.451348	-1.480418	-1.498695	-1.510529	-1.520186	-1.527141	-1.533846	-1.539214	-1.538199	-1.544503
1.334051	1.328545	1.290990	1.233141	1.158169	1.066369	0.932766	0.765511	0.467120	0.098879	-0.296416	-0.568187	-0.706018	-0.744084	-0.656441	-0.323092	0.395418	0.895816	1.082292	1.137846	1.116170	1.066240	0.987789	0.862890	0.688422	0.438370	-0.018260	-0.536128	-0.946342	-1.147074	-1.273269	-1.355644	-1.412028	-1.453539	-1.482596	-1.499154	-1.512978	-1.518174	-1.523946	-1.529022	-1.533462	-1.540323	-1.541739
1.343652	1.330651	1.291413	1.231961	1.151127	1.052369	0.918004	0.737341	0.426984	0.032733	-0.327790	-0.590613	-0.716831	-0.739616	-0.624651	-0.233779	0.475815	0.932862	1.105509	1.139542	1.116170	1.059159	0.973467	0.855558	0.679442	0.409587	-0.045536	-0.604757	-0.961811	-1.162651	-1.279553	-1.355304	-1.412842	-1.453299	-1.477484	-1.495851	-1.506065	-1.517136	-1.521543	-1.525315	-1.532830	-1.535709	-1.541491
1.346014	1.332533	1.293339	1.230205	1.149936	1.053639	0.921578	0.731047	0.438260	0.039110	-0.331958	-0.592013	-0.716302	-0.734715	-0.627413	-0.250445	0.446340	0.951382	1.102026	1.142640	1.119167	1.064037	0.983818	0.857358	0.688114	0.409211	-0.039398	-0.582285	-0.950744	-1.153126	-1.269728	-1.346914	-1.408852	-1.447336	-1.473641	-1.492437	-1.503996	-1.509906	-1.517093	-1.522180	-1.528620	-1.530330	-1.536593
1.349778	1.341638	1.306597	1.246443	1.175726	1.077321	0.954703	0.775428	0.508571	0.128935	-0.251874	-0.528339	-0.685028	-0.727821	-0.653870	-0.352309	0.295850	0.892540	1.084960	1.148859	1.136368	1.084961	1.008669	0.899751	0.736147	0.475582	0.057799	-0.480594	-0.896649	-1.118852	-1.243847	-1.329548	-1.390381	-1.432313	-1.461567	-1.481621	-1.494774	-1.505356	-1.509180	-1.515393	-1.520484	-1.525947	-1.525371
1.353696	1.348605	1.314959	1.254132	1.179807	1.081609	0.957683	0.790486	0.514680	0.135253	-0.243001	-0.532004	-0.678668	-0.726757	-0.650978	-0.351014	0.281195	0.820694	1.086022	1.153064	1.140104	1.088597	1.013233	0.907463	0.740907	0.491645	0.058710	-0.472167	-0.865343	-1.110354	-1.235268	-1.323701	-1.385669	-1.430224	-1.456656	-1.476972	-1.491888	-1.499607	-1.505479	-1.510809	-1.515120	-1.520210	-1.524549
1.352877	1.346835	1.313183	1.254095	1.180661	1.089644	0.962456	0.785709	0.521865	0.148605	-0.256747	-0.540356	-0.684532	-0.727381	-0.646273	-0.339872	0.316430	0.818780	1.090549	1.150584	1.138551	1.091624	1.015901	0.906360	0.748584	0.502118	0.087239	-0.466666	-0.869125	-1.094416	-1.234498	-1.322335	-1.386544	-1.428986	-1.453881	-1.476087	-1.490946	-1.496841	-1.504260	-1.510778	-1.514548	-1.518082	-1.522258
1.355348	1.347090	1.312488	1.258609	1.182057	1.090749	0.966231	0.792978	0.516609	0.140060	-0.233696	-0.534317	-0.684863	-0.724979	-0.651968	-0.366718	0.288597	0.899404	1.090424	1.152076	1.140357	1.089733	1.014370	0.903220	0.739053	0.497686	0.096268	-0.465637	-0.892967	-1.105181	-1.235409	-1.321893	-1.386899	-1.427453	-1.457188	-1.476398	-1.488831	-1.496971	-1.505427	-1.510294	-1.513501	-1.518704	-1.522156
1.351168	1.345063	1.308860	1.253536	1.176662	1.086394	0.962740	0.777395	0.502553	0.127169	-0.271296	-0.537766	-0.691586	-0.730696	-0.654808	-0.357112	0.309216	0.830373	1.087766	1.148096	1.133409	1.086051	1.008365	0.894159	0.729600	0.471128	0.041786	-0.515472	-0.907971	-1.120211	-1.243780	-1.332301	-1.392497	-1.431126	-1.460730	-1.479402	-1.491825	-1.501775	-1.506348	-1.511487	-1.516908	-1.518794	-1.525906
1.343975	1.334784	1.300271	1.243064	1.166060	1.069440	0.945829	0.766015	0.497761	0.105118	-0.279716	-0.551626	-0.698872	-0.736295	-0.654576	-0.356158	0.371178	0.905534	1.080708	1.142291	1.128465	1.073589	0.996801	0.876110	0.717851	0.434495	-0.008325	-0.551444	-0.922045	-1.135469	-1.257104	-1.340126	-1.399555	-1.441580	-1.467555	-1.483641	-1.500107	-1.505335	-1.510848	-1.516991	-1.523324	-1.526060	-1.529575
